activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,version
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r4i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r4i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r4i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r4i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r4i1p5f1,SImon,siconc,gr,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r4i1p5f1/SImon/siconc/gr/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,SImon,siconc,gr,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/SImon/siconc/gr/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r3i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r3i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r8i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r8i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r5i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r5i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r2i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r2i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r2i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r2i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r2i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r2i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r2i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r2i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r2i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r2i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r4i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r4i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r4i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r4i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r4i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r4i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r4i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r4i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r1i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Amon/tasmax/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r9i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r9i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Omon/tos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Omon/sos/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Amon/tasmin/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Amon/psl/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-G,historical,r10i1p5f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r10i1p5f1/Amon/pr/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Amon/tas/gn/v20190905/,20190905
CMIP,NASA-GISS,GISS-E2-1-H,historical,r1i1p5f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/historical/r1i1p5f1/Amon/tasmax/gn/v20190905/,20190905
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,day,tasmax,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/day/tasmax/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,day,tasmin,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/day/tasmin/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Omon/sos/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Oday/tos/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Amon/pr/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Omon/tos/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Amon,tasmin,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Amon/tasmin/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Amon,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Amon/psl/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Amon,tasmax,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Amon/tasmax/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/Amon/tas/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,day,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/day/psl/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,day,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/day/pr/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Omon/sos/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Oday/tos/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r2i1p1f3,day,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r2i1p1f3/day/tas/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Amon,tasmin,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Amon/tasmin/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Amon,tasmax,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Amon/tasmax/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Omon/tos/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,day,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/day/psl/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,day,tasmin,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/day/tasmin/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,day,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/day/tas/gn/v20190906/,20190906
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,day,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/day/pr/gn/v20190906/,20190906
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/Omon/sos/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/Omon/tos/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r3i1p1f3,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r3i1p1f3/Omon/sos/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r3i1p1f3,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r3i1p1f3/Omon/tos/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r3i1p1f3,day,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r3i1p1f3/day/pr/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r3i1p1f3,day,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r3i1p1f3/day/psl/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r3i1p1f3,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r3i1p1f3/Oday/tos/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r4i1p1f3,day,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r4i1p1f3/day/tas/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,day,tasmin,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/day/tasmin/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,day,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/day/tas/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,day,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/day/pr/gn/v20190908/,20190908
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,day,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-LL/ssp245/r1i1p1f3/day/psl/gn/v20190908/,20190908
